facility_id,facility_name,line_name,station_code,station_name,station_number,data_date,direction,exit_number_or_inside,start_floor_type,start_floor,start_floor_detail,end_floor_type,end_floor,end_floor_detail,width_mm,operating_status
1311639,승강기)에스컬레이터-장승배기 내부 1호기,7호선,2742,장승배기,740,20210527,상행,내부,지하,B2,"대합실(5,6번 출입구 방면)",지하,B1,"대합실(5,6번 출입구 방면)",1200,M
1311640,승강기)에스컬레이터-장승배기 내부 2호기,7호선,2742,장승배기,740,20210527,상행,내부,지하,B2,"대합실(3,4번 출입구 방면)",지하,B1,"대합실(3,4번 출입구 방면)",1200,M
1311641,승강기)에스컬레이터-장승배기 내부 3호기,7호선,2742,장승배기,740,20210527,상행,내부,지하,B1,5번 출입구 방면 통로,지하,BM1,5번 출입구 방면 통로,1200,M
1311642,승강기)에스컬레이터-장승배기 내부 4호기,7호선,2742,장승배기,740,20210527,하행,내부,지하,BM1,5번 출입구 방면 통로,지하,B1,5번 출입구 방면 통로,1200,M
1311643,승강기)에스컬레이터-장승배기 1번 출입구 외부 5호기,7호선,2742,장승배기,740,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,M
1311644,승강기)에스컬레이터-장승배기 1번 출입구 외부 6호기,7호선,2742,장승배기,740,20210527,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,M
1805577,승강기)에스컬레이터-태릉입구(7) 내부(대합실) 5호기,7호선,2719,태릉입구,717,20240619,하행,"2,3,4,5",지하,B1,대합실,지하,B3,대합실,1200형,M
1311645,승강기)에스컬레이터-장승배기 내부 7호기,7호선,2742,장승배기,740,20210527,상행,2,지하,B1,2번 출입구,지하,BM1,2번 출입구,800,M
1805578,승강기)에스컬레이터-태릉입구(7) 내부(대합실) 6호기,7호선,2719,태릉입구,717,20240619,상행,"2,3,4,5",지하,B3,대합실,지하,B1,대합실,1200형,M
1311646,승강기)에스컬레이터-장승배기 2번 출입구 외부 8호기,7호선,2742,장승배기,740,20210527,상행,2,지하,BM1,2번 출입구,지상,1,2번 출입구,800,M
1311647,승강기)에스컬레이터-장승배기 6번 출입구 외부 9호기,7호선,2742,장승배기,740,20210527,상행,6,지하,BM1,6번 출입구,지상,1,6번 출입구,800,M
1311648,승강기)에스컬레이터-장승배기 6번 출입구 외부 10호기,7호선,2742,장승배기,740,20210527,하행,6,지상,1,6번 출입구,지하,BM1,6번 출입구,800,M
1806874,승강기)에스컬레이터-수락산 내부 7호기,7호선,2713,수락산,711,20240709,상행,내부,지하,B3,도봉산 방면1-1,지하,B2,도봉산 방면1-1,1200형,M
1311653,승강기)에스컬레이터-신대방삼거리 내부 1호기,7호선,2743,신대방삼거리,741,20210527,상행,내부,지하,B2,"대합실(1,2,5,6번 출입구 방면)",지하,B1,"대합실(1,2,5,6번 출입구 방면)",1200,M
1311654,승강기)에스컬레이터-신대방삼거리 내부 2호기,7호선,2743,신대방삼거리,741,20210527,상행,내부,지하,B2,"대합실(3,4번 출입구 방면)",지하,B1,"대합실(3,4번 출입구 방면)",1200,M
1311655,승강기)에스컬레이터-신대방삼거리 내부 3호기,7호선,2743,신대방삼거리,741,20210527,상행,1,지하,B1,1번 출입구,지하,BM1,1번 출입구,800,M
1311656,승강기)에스컬레이터-신대방삼거리 내부 4호기,7호선,2743,신대방삼거리,741,20210527,하행,1,지하,BM1,1번 출입구,지하,B1,1번 출입구,800,M
1311657,승강기)에스컬레이터-신대방삼거리 1번 출입구 5호기,7호선,2743,신대방삼거리,741,20210527,상행,1,지하,BM1,1번 출입구,지상,1,1번 출입구,800,M
1311658,승강기)에스컬레이터-신대방삼거리 1번 출입구 6호기,7호선,2743,신대방삼거리,741,20210527,하행,1,지상,1,1번 출입구,지하,BM1,1번 출입구,800,M
1311659,승강기)에스컬레이터-신대방삼거리 3번 출입구 7호기,7호선,2743,신대방삼거리,741,20210527,하행,3,지상,1,3번 출입구,지하,BM1,3번 출입구,800,S
1311660,승강기)에스컬레이터-신대방삼거리 3번 출입구 8호기,7호선,2743,신대방삼거리,741,20210527,상행,3,지하,BM1,3번 출입구,지상,1,3번 출입구,800,S
1311661,승강기)에스컬레이터-신대방삼거리 내부 9호기,7호선,2743,신대방삼거리,741,20210527,하행,내부,지하,B2,장승배기 방면3-4,지하,B3,장승배기 방면3-4,1200,M
1311662,승강기)에스컬레이터-신대방삼거리 내부 10호기,7호선,2743,신대방삼거리,741,20210527,상행,내부,지하,B3,장승배기 방면3-4,지하,B2,장승배기 방면3-4,1200,M
1311663,승강기)에스컬레이터-신대방삼거리 내부 11호기,7호선,2743,신대방삼거리,741,20210527,상행,내부,지하,B3,보라매 방면3-4,지하,B2,보라매 방면3-4,1200,M
1311664,승강기)에스컬레이터-신대방삼거리 내부 12호기,7호선,2743,신대방삼거리,741,20210527,하행,내부,지하,B2,보라매 방면3-4,지하,B3,보라매 방면3-4,1200,M
1311667,승강기)에스컬레이터-보라매 내부 1호기,7호선,2744,보라매,742,20210527,,내부,지하,BM1,"1,2번 출입구 방면 통로",지하,B1,"1,2번 출입구 방면 통로",1200,M
1311668,승강기)에스컬레이터-보라매 8번 출입구 2호기,7호선,2744,보라매,742,20210527,상행,8,지하,B1,8번 출입구,지상,1,8번 출입구,800,M
1311669,승강기)에스컬레이터-보라매 8번 출입구 3호기,7호선,2744,보라매,742,20210527,하행,8,지상,1,8번 출입구,지하,B1,8번 출입구,800,M
1813462,승강기)에스컬레이터-노원(7) 내부 4호기,7호선,2715,노원,713,20241016,상행,내부,지하,B1,환승통로(4호선 방면),지하,BM1,환승통로(4호선 방면),1200형,M
1311670,승강기)에스컬레이터-보라매 내부 4호기,7호선,2744,보라매,742,20210527,,6,지하,BM1,6번 출입구,지하,B1,6번 출입구,1200,S
1813463,승강기)에스컬레이터-노원(7) 내부 5호기,7호선,2715,노원,713,20241016,하행,내부,지하,BM1,환승통로(4호선 방면),지하,B1,환승통로(4호선 방면),1200형,M
1311675,승강기)에스컬레이터-신풍 1번 출입구 외부 1호기,7호선,2745,신풍,743,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,M
1813464,승강기)에스컬레이터-노원(7) 내부 6호기,7호선,2715,노원,713,20241016,상행,내부,지하,BM1,환승통로(4호선 방면),지상,2,환승통로(4호선 방면),1200형,M
1311676,승강기)에스컬레이터-신풍 1번 출입구 외부 2호기,7호선,2745,신풍,743,20210527,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,M
1813465,승강기)에스컬레이터-노원(7) 내부 7호기,7호선,2715,노원,713,20241016,하행,내부,지상,2,환승통로(4호선 방면),지하,BM1,환승통로(4호선 방면),1200형,M
1311682,승강기)에스컬레이터-대림(7) 내부 1호기,7호선,2746,대림,744,20210527,하행,내부,지하,B1,신풍 방면8-4,지하,B2,신풍 방면8-4,1200,M
1813466,승강기)에스컬레이터-노원(7) 내부 8호기,7호선,2715,노원,713,20241016,상행,내부,지하,BM1,환승통로(4호선 방면),지상,2,환승통로(4호선 방면),1200형,M
1311683,승강기)에스컬레이터-대림(7) 내부 2호기,7호선,2746,대림,744,20210527,상행,내부,지하,B2,신풍 방면8-4,지하,B1,신풍 방면8-4,1200,M
1813467,승강기)에스컬레이터-노원(7) 내부 9호기,7호선,2715,노원,713,20241016,하행,내부,지상,2,환승통로(4호선 방면),지하,BM1,환승통로(4호선 방면),1200형,M
1311684,승강기)에스컬레이터-대림(7) 내부 3호기,7호선,2746,대림,744,20210527,하행,내부,지하,B1,남구로 방면1-1,지하,B2,남구로 방면1-1,1200,M
1311685,승강기)에스컬레이터-대림(7) 내부 4호기,7호선,2746,대림,744,20210527,상행,내부,지하,B2,남구로 방면1-1,지하,B1,남구로 방면1-1,1200,S
1311686,승강기)에스컬레이터-대림(7) 10번 출입구 외부 5호기,7호선,2746,대림,744,20210527,상행,10,지하,B1,10번 출입구,지상,1,10번 출입구,1200,M
1822219,승강기)에스컬레이터-가산디지털단지역 4번출입구 E/S 1200형 19호기,7호선,2748,가산디지털단지,746,20250109,상행,4,지하,B3,4번 출입구,지하,B1,4번 출입구,1200m,M
1311687,승강기)에스컬레이터-대림(7) 10번 출입구 외부 6호기,7호선,2746,대림,744,20210527,하행,10,지하,B1,10번 출입구,지상,1,10번 출입구,1200,M
1822220,승강기)에스컬레이터-가산디지털단지역 4번출입구 E/S 1200형 20호기,7호선,2748,가산디지털단지,746,20250109,하행,4,지하,B1,4번 출입구,지하,B3,4번 출입구,1200,M
1311688,승강기)에스컬레이터-대림(7) 내부 7호기,7호선,2746,대림,744,20210527,하행,내부,지상,1,환승통로(2호선 방면),지하,B1,환승통로(2호선 방면),1200,M
1311689,승강기)에스컬레이터-대림(7) 내부 8호기,7호선,2746,대림,744,20210527,하행,내부,지상,1,환승통로(2호선 방면),지하,B1,환승통로(2호선 방면),1200,M
1311690,승강기)에스컬레이터-대림(7) 내부 9호기,7호선,2746,대림,744,20210527,하행,내부,지상,1,환승통로(2호선 방면),지하,B1,환승통로(2호선 방면),1200,M
1311691,승강기)에스컬레이터-대림(7) 내부 10호기,7호선,2746,대림,744,20210527,상행,내부,지하,B1,환승통로(2호선 방면),지상,1,환승통로(2호선 방면),1200,M
1311692,승강기)에스컬레이터-대림(7) 내부 11호기,7호선,2746,대림,744,20210527,상행,내부,지하,B1,환승통로(2호선 방면),지상,1,환승통로(2호선 방면),1200,M
1311694,승강기)에스컬레이터-남구로 내부 1호기,7호선,2747,남구로,745,20210527,하행,내부,지하,B2,"대합실(1,6번 출입구 방면)",지하,B4,"대합실(1,6번 출입구 방면)",1200,M
1311695,승강기)에스컬레이터-남구로 내부 2호기,7호선,2747,남구로,745,20210527,상행,내부,지하,B4,"대합실(1,6번 출입구 방면)",지하,B2,"대합실(1,6번 출입구 방면)",1200,M
1774084,승강기)에스컬레이터-수락산 4번 출입구 외부 5호기,7호선,2713,수락산,711,20211025,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,800형,M
1311696,승강기)에스컬레이터-남구로 내부 3호기,7호선,2747,남구로,745,20210527,상행,내부,지하,B4,대합실(2~5번 출입구 방면),지하,B2,대합실(2~5번 출입구 방면),1200,M
1774085,승강기)에스컬레이터-수락산 4번 출입구 외부 6호기,7호선,2713,수락산,711,20211025,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,800형,M
1311285,승강기)에스컬레이터-수락산 3번 출입구 외부 1호기,7호선,2713,수락산,711,20210527,하행,3,지상,1,3번 출입구,지하,B2,3번 출입구,800형,M
1311697,승강기)에스컬레이터-남구로 내부 4호기,7호선,2747,남구로,745,20210527,하행,내부,지하,B2,대합실(2~5번 출입구 방면),지하,B4,대합실(2~5번 출입구 방면),1200,M
1774086,승강기)에스컬레이터-마들 내부 7호기,7호선,2714,마들,712,20211025,하행,내부,지하,B1,개집표기 앞(B2),지하,B2,개집표기 앞(B2),1200형,M
1824861,승강기)에스컬레이터-공릉 내부 1호기,7호선,2718,공릉,716,20250609,상행,2,지하,B4,하계 방면7-3,지하,B2,하계 방면7-3,1200,M
1311286,승강기)에스컬레이터-수락산 3번 출입구 외부 2호기,7호선,2713,수락산,711,20210527,상행,3,지하,B2,3번 출입구,지상,1,3번 출입구,800형,M
1311698,승강기)에스컬레이터-남구로 내부 5호기,7호선,2747,남구로,745,20210527,상행,내부,지하,B2,"1,6번 출입구 방면 통로",지하,BM2,"1,6번 출입구 방면 통로",1200,M
1774087,승강기)에스컬레이터-마들 내부 8호기,7호선,2714,마들,712,20211025,상행,내부,지하,B1,개집표기 앞(B2),지하,B2,개집표기 앞(B2),1200형,M
1824862,승강기)에스컬레이터-공릉 내부 2호기,7호선,2718,공릉,716,20250609,상행,2,지하,B4,태릉입구 방면2-2,지하,B2,태릉입구 방면2-2,1200,M
1311287,승강기)에스컬레이터-수락산 1번 출입구 외부 3호기,7호선,2713,수락산,711,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,800형,M
1311699,승강기)에스컬레이터-남구로 내부 6호기,7호선,2747,남구로,745,20210527,하행,내부,지하,BM2,"1,6번 출입구 방면 통로",지하,B2,"1,6번 출입구 방면 통로",1200,M
1824863,승강기)에스컬레이터-공릉 내부 3호기,7호선,2718,공릉,716,20250609,상행,2,지하,B3,대합실(고객안전실 앞),지하,B1,대합실(고객안전실 앞),1200,M
1311288,승강기)에스컬레이터-수락산 6번 출입구 외부 4호기,7호선,2713,수락산,711,20210527,상행,6,지하,B1,6번 출입구,지상,1,6번 출입구,800형,M
1311700,승강기)에스컬레이터-남구로 내부 7호기,7호선,2747,남구로,745,20210527,하행,내부,지하,BM1,2~5번 출입구 방면 통로,지하,B2,2~5번 출입구 방면 통로,1200,M
1824864,승강기)에스컬레이터-공릉 내부 4호기,7호선,2718,공릉,716,20250609,하행,2,지하,B1,대합실(고객안전실 앞),지하,B3,대합실(고객안전실 앞),1200,M
1311295,승강기)에스컬레이터-마들 내부 1호기,7호선,2714,마들,712,20210527,하행,내부,지하,B1,"대합실(B2, 화장실 측)",지하,B2,"대합실(B2, 화장실 측)",1200형,M
1311701,승강기)에스컬레이터-남구로 내부 8호기,7호선,2747,남구로,745,20210527,상행,내부,지하,B2,2~5번 출입구 방면 통로,지하,BM1,2~5번 출입구 방면 통로,1200,S
1824865,승강기)에스컬레이터-태릉입구(7) 내부 1호기,7호선,2719,태릉입구,717,20250609,하행,2,지하,B1,대합실(B3)),지하,B3,대합실(B3)),1200,M
1311296,승강기)에스컬레이터-마들 내부 2호기,7호선,2714,마들,712,20210527,상행,내부,지하,B1,"대합실(B2, 화장실 측)",지하,B2,"대합실(B2, 화장실 측)",1200형,M
1311702,승강기)에스컬레이터-남구로 2번 출입구 9호기,7호선,2747,남구로,745,20210527,하행,2,지상,1,2번 출입구,지하,BM1,2번 출입구,1200,S
1824866,승강기)에스컬레이터-태릉입구(7) 내부 2호기,7호선,2719,태릉입구,717,20250609,상행,2,지하,B3,대합실(B3),지하,B1,대합실(B3),1200,M
1311297,승강기)에스컬레이터-마들 3번 출입구 외부 3호기,7호선,2714,마들,712,20210527,상행,3,지상,1,3번 출입구,지하,B1,3번 출입구,800형,M
1311703,승강기)에스컬레이터-남구로 2번 출입구 10호기,7호선,2747,남구로,745,20210527,상행,2,지하,BM1,2번 출입구,지상,1,2번 출입구,1200,M
1824867,승강기)에스컬레이터-면목 내부 1호기,7호선,2723,면목,721,20250609,하행,3,지하,B1,대합실,지하,B3,대합실,1200,M
1311298,승강기)에스컬레이터-마들 3번 출입구 외부 4호기,7호선,2714,마들,712,20210527,하행,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200형,M
1311704,승강기)에스컬레이터-남구로 5번 출입구 11호기,7호선,2747,남구로,745,20210527,상행,5,지하,BM1,5번 출입구,지상,1,5번 출입구,800,M
1824868,승강기)에스컬레이터-면목 내부 2호기,7호선,2723,면목,721,20250609,상행,3,지하,B3,대합실,지하,B1,대합실,1200,M
1311299,승강기)에스컬레이터-마들 6번 출입구 외부 5호기,7호선,2714,마들,712,20210527,상행,6,지상,1,6번 출입구,지하,B1,6번 출입구,1200형,M
1311705,승강기)에스컬레이터-남구로 5번 출입구 12호기,7호선,2747,남구로,745,20210527,하행,5,지상,1,5번 출입구,지하,BM1,5번 출입구,800,M
1311300,승강기)에스컬레이터-마들 6번 출입구 외부 6호기,7호선,2714,마들,712,20210527,하행,6,지상,1,6번 출입구,지하,B1,6번 출입구,1200형,M
1311721,승강기)에스컬레이터-가산디지털단지(7) 내부 1호기,7호선,2748,가산디지털단지,746,20210527,상행,내부,지하,B3,"대합실(4,5,6번 출입구 및 1호선 환승구간 방면)",지하,B1,"대합실(4,5,6번 출입구 및 1호선 환승구간 방면)",1200,M
1311305,승강기)에스컬레이터-노원(7) 내부 1호기,7호선,2715,노원,713,20210527,상행,내부,지하,B3,"마들 방면1-1, 중계 방면8-4",지하,B1,"마들 방면1-1, 중계 방면8-4",1200형,M
1311722,승강기)에스컬레이터-가산디지털단지(7) 내부 2호기,7호선,2748,가산디지털단지,746,20210527,상행,내부,지하,B3,"대합실(4,5,6번 출입구 및 1호선 환승구간 방면)",지하,B1,"대합실(4,5,6번 출입구 및 1호선 환승구간 방면)",1200,M
1311306,승강기)에스컬레이터-노원(7) 내부 2호기,7호선,2715,노원,713,20210527,하행,내부,지하,B1,"마들 방면1-1, 중계 방면8-4",지하,B3,"마들 방면1-1, 중계 방면8-4",1200형,M
1311723,승강기)에스컬레이터-가산디지털단지(7) 내부 3호기,7호선,2748,가산디지털단지,746,20210527,하행,내부,지하,B1,"대합실(4,5,6번 출입구 및 1호선 환승구간 방면)",지하,B3,"대합실(4,5,6번 출입구 및 1호선 환승구간 방면)",1200,M
1311307,승강기)에스컬레이터-노원(7) 내부 3호기,7호선,2715,노원,713,20210527,상행,내부,지하,B3,"마들 방면1-1, 중계 방면8-4",지하,B1,"마들 방면1-1, 중계 방면8-4",1200형,M
1311724,승강기)에스컬레이터-가산디지털단지(7) 내부 4호기,7호선,2748,가산디지털단지,746,20210527,하행,내부,지하,B1,"대합실(7,8,9번 출입구 방면)",지하,B3,"대합실(7,8,9번 출입구 방면)",1200,M
1311314,승강기)에스컬레이터-노원(7) 외부 10호기,7호선,2715,노원,713,20210527,상행,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,M
1311725,승강기)에스컬레이터-가산디지털단지(7) 내부 5호기,7호선,2748,가산디지털단지,746,20210527,상행,내부,지하,B3,"대합실(7,8,9번 출입구 방면)",지하,B1,"대합실(7,8,9번 출입구 방면)",1200,M
1311315,승강기)에스컬레이터-노원(7) 외부 11호기,7호선,2715,노원,713,20210527,하행,3,지상,1,3번 출입구,지하,B1,3번 출입구,800,M
1311726,승강기)에스컬레이터-가산디지털단지(7) 내부 6호기,7호선,2748,가산디지털단지,746,20210527,상행,내부,지하,B3,"대합실(7,8,9번 출입구 방면)",지하,B1,"대합실(7,8,9번 출입구 방면)",1200,M
1311316,승강기)에스컬레이터-노원(7) 외부 12호기,7호선,2715,노원,713,20210527,하행,6,지상,1,6번 출입구,지하,B1,6번 출입구,1200,M
1311727,승강기)에스컬레이터-가산디지털단지(7) 7번 출입구 7호기,7호선,2748,가산디지털단지,746,20210527,하행,5,지상,1,7번 출입구,지하,B1,7번 출입구,1200,M
1311317,승강기)에스컬레이터-노원(7) 외부 13호기,7호선,2715,노원,713,20210527,상행,6,지하,B1,6번 출입구,지상,1,6번 출입구,1200,M
1311728,승강기)에스컬레이터-가산디지털단지(7) 7번 출입구 8호기,7호선,2748,가산디지털단지,746,20210527,상행,5,지하,B1,7번 출입구,지상,1,7번 출입구,1200,M
1311318,승강기)에스컬레이터-노원(7) 외부 14호기,7호선,2715,노원,713,20210527,상행,8,지하,BM1,8번 출입구,지상,1,8번 출입구,1200형,M
1311729,승강기)에스컬레이터-가산디지털단지(7) 내부 9호기,7호선,2748,가산디지털단지,746,20210527,상행,내부,지하,B1,환승통로(1호선 독산 방면),지상,1,환승통로(1호선 독산 방면),1200,M
1311319,승강기)에스컬레이터-노원(7) 외부 15호기,7호선,2715,노원,713,20210527,하행,8,지상,1,8번 출입구,지하,BM1,8번 출입구,1200형,M
1311730,승강기)에스컬레이터-가산디지털단지(7) 내부 10호기,7호선,2748,가산디지털단지,746,20210527,하행,내부,지상,1,환승통로(1호선 독산 방면),지하,B1,환승통로(1호선 독산 방면),1200,M
1311323,승강기)에스컬레이터-중계 외부 1호기,7호선,2716,중계,714,20210527,상행,1,지하,BM1,1번 출입구,지상,1,1번 출입구,800형,M
1311731,승강기)에스컬레이터-가산디지털단지(7) 내부 11호기,7호선,2748,가산디지털단지,746,20210527,상행,내부,지하,B1,환승통로(1호선 구로 방면),지상,1,환승통로(1호선 구로 방면),1200,M
1311324,승강기)에스컬레이터-중계 외부 2호기,7호선,2716,중계,714,20210527,하행,1,지상,1,1번 출입구,지하,BM1,1번 출입구,800형,M
1311732,승강기)에스컬레이터-가산디지털단지(7) 내부 12호기,7호선,2748,가산디지털단지,746,20210527,하행,내부,지상,1,환승통로(1호선 구로 방면),지하,B1,환승통로(1호선 구로 방면),1200,M
1311325,승강기)에스컬레이터-중계 외부 3호기,7호선,2716,중계,714,20210527,하행,3,지하,BM1,3번 출입구,지상,1,3번 출입구,800형,M
1311743,승강기)에스컬레이터-철산 1번 출입구 외부 3호기,7호선,2749,철산,747,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,M
1311326,승강기)에스컬레이터-중계 외부 4호기,7호선,2716,중계,714,20210527,상행,3,지상,1,3번 출입구,지하,BM1,3번 출입구,800형,M
1311744,승강기)에스컬레이터-철산 1번 출입구 외부 4호기,7호선,2749,철산,747,20210527,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,M
1311330,승강기)에스컬레이터-하계 2번 출입구 외부 1호기,7호선,2717,하계,715,20210527,상행,2,지하,BM1,2번 출입구,지상,1,2번 출입구,800,M
1311745,승강기)에스컬레이터-철산 4번 출입구 외부 5호기,7호선,2749,철산,747,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,M
1311331,승강기)에스컬레이터-하계 2번 출입구 외부 2호기,7호선,2717,하계,715,20210527,하행,2,지상,1,2번 출입구,지하,BM1,2번 출입구,800,M
1311746,승강기)에스컬레이터-철산 4번 출입구 외부 6호기,7호선,2749,철산,747,20210527,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,M
1311332,승강기)에스컬레이터-하계 4번 출입구 외부 3호기,7호선,2717,하계,715,20210527,하행,4,지상,1,4번 출입구,지하,BM1,4번 출입구,800,S
1311754,승강기)에스컬레이터-천왕 외부 1호기,7호선,2751,천왕,749,20210527,상행,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,M
1311333,승강기)에스컬레이터-하계 4번 출입구 외부 4호기,7호선,2717,하계,715,20210527,상행,4,지하,BM1,4번 출입구,지상,1,4번 출입구,800,M
1311755,승강기)에스컬레이터-천왕 외부 2호기,7호선,2751,천왕,749,20210527,하행,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,M
1825562,승강기)에스컬레이터-이수(7) 내부 9호기,7호선,2738,이수,736,20250625,,내부,지하,B3,"대합실(3~8,11,12번 출입구방면)",지하,B3,"대합실(3~8,11,12번 출입구방면)",1200,M
1311341,승강기)에스컬레이터-공릉 외부 5호기,7호선,2718,공릉,716,20210527,하행,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200형,M
1311756,승강기)에스컬레이터-천왕 외부 3호기,7호선,2751,천왕,749,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,M
1825563,승강기)에스컬레이터-이수(7) 내부 10호기,7호선,2738,이수,736,20250625,하행,내부,지하,B1,"대합실(9,10번 출입구방면)",지하,B3,"대합실(9,10번 출입구방면)",1200,M
1311342,승강기)에스컬레이터-공릉 외부 6호기,7호선,2718,공릉,716,20210527,상행,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200형,M
1311757,승강기)에스컬레이터-천왕 외부 4호기,7호선,2751,천왕,749,20210527,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,M
1825564,승강기)에스컬레이터-이수(7) 내부 13호기,7호선,2738,이수,736,20250625,상행,내부,지하,B3,"대합실(9,10번 출입구방면)",지하,B1,"대합실(9,10번 출입구방면)",1200,M
1311354,승강기)에스컬레이터-먹골 2번 출입구 외부 1호기,7호선,2720,먹골,718,20210527,하행,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200형,M
1311758,승강기)에스컬레이터-천왕 외부 5호기,7호선,2751,천왕,749,20210527,상행,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200,M
1825565,승강기)에스컬레이터-숭실대입구 내부 1호기,7호선,2740,숭실대입구,738,20250625,상행,내부,지하,B5,eogkqtlf,지하,B2,eogkqtlf,1200,M
1311355,승강기)에스컬레이터-먹골 2번 출입구 외부 2호기,7호선,2720,먹골,718,20210527,상행,2,지하,B1,2번 출입구,지상,1,2번 출입구,1200형,M
1311759,승강기)에스컬레이터-천왕 외부 6호기,7호선,2751,천왕,749,20210527,하행,2,지상,1,2번 출입구,지하,B1,2번 출입구,1200,M
1825566,승강기)에스컬레이터-숭실대입구 내부 2호기,7호선,2740,숭실대입구,738,20250625,상행,내부,지하,B5,대합실,지하,B2,대합실,1200,M
1311356,승강기)에스컬레이터-먹골 7번 출입구 외부 3호기,7호선,2720,먹골,718,20210527,상행,7,지하,B1,7번 출입구,지상,1,7번 출입구,800형,M
1311763,승강기)에스컬레이터-온수(7) 내부 1호기,7호선,2752,온수,750,20210527,상행,내부,지하,B2,천왕 방면1-1,지하,B1,천왕 방면1-1,1200,M
1825567,승강기)에스컬레이터-숭실대입구 내부 3호기,7호선,2740,숭실대입구,738,20250625,하행,내부,지하,B2,대합실,지하,B5,대합실,1200,M
1311357,승강기)에스컬레이터-먹골 7번 출입구 외부 4호기,7호선,2720,먹골,718,20210527,하행,7,지상,1,7번 출입구,지하,B1,7번 출입구,1200형,M
1311764,승강기)에스컬레이터-온수(7) 내부 2호기,7호선,2752,온수,750,20210527,상행,내부,지하,B1,천왕 방면8-4,지하,B2,천왕 방면8-4,1200,M
1825568,승강기)에스컬레이터-숭실대입구 내부 4호기,7호선,2740,숭실대입구,738,20250625,상행,내부,지하,B2,대합실(1~4번 출입구방면),지하,B1,대합실(1~4번 출입구방면),1200,M
1311366,승강기)에스컬레이터-상봉(7) 1번 출입구 외부 1호기,7호선,2722,상봉,720,20210527,하행,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,M
1311765,승강기)에스컬레이터-온수(7) 내부 3호기,7호선,2752,온수,750,20210527,상행,내부,지하,B2,까치울 방면8-4,지하,B1,까치울 방면8-4,1200,M
1825569,승강기)에스컬레이터-숭실대입구 내부 5호기,7호선,2740,숭실대입구,738,20250625,상행,내부,지하,B2,대합실(1~4번 출입구방면),지하,B1,대합실(1~4번 출입구방면),1200,M
1311367,승강기)에스컬레이터-상봉(7) 1번 출입구 외부 2호기,7호선,2722,상봉,720,20210527,상행,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,M
1311766,승강기)에스컬레이터-온수(7) 내부 4호기,7호선,2752,온수,750,20210527,상행,내부,지하,B1,까치울 방면1-1,지하,B2,까치울 방면1-1,1200,M
1825570,승강기)에스컬레이터-숭실대입구 내부 6호기,7호선,2740,숭실대입구,738,20250625,하행,내부,지하,B1,대합실(1~4번 출입구방면),지하,B2,대합실(1~4번 출입구방면),1200,M
1311368,승강기)에스컬레이터-상봉(7) 2번 출입구 외부 3호기,7호선,2722,상봉,720,20210527,하행,2,지상,1,2번 출입구,지하,B1,2번 출입구,800형,M
1311767,승강기)에스컬레이터-온수(7) 내부 5호기,7호선,2752,온수,750,20210527,하행,5,지하,BM1,5번 출입구,지하,B1,5번 출입구,1200,M
1311369,승강기)에스컬레이터-상봉(7) 2번 출입구 외부 4호기,7호선,2722,상봉,720,20210527,상행,2,지하,B1,2번 출입구,지상,1,2번 출입구,800형,M
1311768,승강기)에스컬레이터-온수(7) 내부 6호기,7호선,2752,온수,750,20210527,상행,5,지하,B1,5번 출입구,지하,BM1,5번 출입구,1200,M
1311370,승강기)에스컬레이터-상봉(7) 3번 출입구 외부 5호기,7호선,2722,상봉,720,20210527,하행,3,지상,1,3번 출입구,지하,B1,3번 출입구,800형,M
1311769,승강기)에스컬레이터-온수(7) 내부 7호기,7호선,2752,온수,750,20210527,상행,내부,지하,B1,환승통로(1호선 역곡 방면),지상,1,환승통로(1호선 역곡 방면),1200,M
1311371,승강기)에스컬레이터-상봉(7) 3번 출입구 외부 6호기,7호선,2722,상봉,720,20210527,상행,3,지하,B1,3번 출입구,지상,1,3번 출입구,800형,M
